n,convex_time,os_time
1,0.00011348724365234375,0.0002167224884033203
101,0.03227734565734863,0.002451181411743164
201,0.01052403450012207,0.012233495712280273
301,0.04233837127685547,0.006903171539306641
401,0.014585733413696289,0.00927591323852539
501,0.08415603637695312,0.011462211608886719
601,0.04703712463378906,0.013855218887329102
701,0.02449631690979004,0.015906095504760742
801,0.07388734817504883,0.018072128295898438
901,0.10177326202392578,0.0204927921295166
1001,0.0543673038482666,0.02261519432067871
1101,0.19151926040649414,0.04711103439331055
1201,0.15189123153686523,0.04424405097961426
1301,0.2727978229522705,0.04738569259643555
1401,0.3426477909088135,0.05111408233642578
1501,0.17598652839660645,0.0341339111328125
1601,0.25380921363830566,0.04112887382507324
1701,0.23642444610595703,0.03864002227783203
1801,0.2291886806488037,0.04117155075073242
1901,0.13663578033447266,0.04316282272338867
2001,0.17627859115600586,0.07506036758422852
2101,0.16739392280578613,0.06375002861022949
2201,0.023921966552734375,0.05054283142089844
2301,0.4096198081970215,0.06419014930725098
2401,0.12942099571228027,0.05477452278137207
2501,0.19907307624816895,0.05854368209838867
2601,0.3850834369659424,0.06062006950378418
2701,0.3989388942718506,0.06050562858581543
2801,0.12099552154541016,0.09557700157165527
2901,0.09761762619018555,0.07206583023071289
3001,0.2880728244781494,0.06754851341247559
3101,0.28024983406066895,0.06838369369506836
3201,0.836268424987793,0.0923311710357666
3301,0.9230034351348877,0.13774681091308594
3401,0.8873124122619629,0.13692808151245117
3501,0.20116257667541504,0.12444853782653809
3601,0.797957181930542,0.14693427085876465
3701,0.22855424880981445,0.1534273624420166
3801,1.0558960437774658,0.15715360641479492
3901,1.493408441543579,0.1624438762664795
4001,0.6645972728729248,0.16536450386047363
4101,1.2118051052093506,0.16133904457092285
4201,1.2419428825378418,0.17361950874328613
4301,0.5184421539306641,0.18771767616271973
4401,1.0224688053131104,0.18044543266296387
4501,0.8887588977813721,0.15897011756896973
4601,0.5151517391204834,0.1635148525238037
4701,0.424757719039917,0.16797137260437012
4801,0.9365599155426025,0.1683793067932129
4901,0.40111279487609863,0.16959047317504883
5001,1.964310884475708,0.18234729766845703
5101,1.3626766204833984,0.17944622039794922
5201,1.1804049015045166,0.2121410369873047
5301,0.6347148418426514,0.18561172485351562
5401,0.2533402442932129,0.2381889820098877
5501,0.5113542079925537,0.12401580810546875
5601,1.2607808113098145,0.12659049034118652
5701,0.49284791946411133,0.24492430686950684
5801,1.7840757369995117,0.1359388828277588
5901,0.7934348583221436,0.2080531120300293
6001,1.1949636936187744,0.2104644775390625
6101,0.895592212677002,0.21492362022399902
6201,0.958465576171875,0.2187349796295166
6301,1.174652338027954,0.14199566841125488
6401,0.22584247589111328,0.15275168418884277
6501,1.199570655822754,0.2822847366333008
6601,0.7044780254364014,0.29337286949157715
6701,1.6957247257232666,0.29416322708129883
6801,2.4724619388580322,0.2943887710571289
6901,1.6589477062225342,0.3115713596343994
7001,0.7701699733734131,0.15946245193481445
7101,1.497197151184082,0.16621088981628418
7201,0.45932483673095703,0.19568395614624023
7301,1.3274035453796387,0.19471311569213867
7401,1.3309988975524902,0.2874629497528076
7501,0.29656434059143066,0.20946717262268066
7601,0.5345468521118164,0.1909165382385254
7701,1.6147010326385498,0.17338204383850098
7801,2.2034151554107666,0.35421323776245117
7901,0.25923776626586914,0.1780545711517334
8001,0.33986568450927734,0.1807255744934082
8101,2.2705729007720947,0.19637203216552734
8201,2.1657063961029053,0.3010568618774414
8301,0.9441421031951904,0.2892739772796631
8401,2.4825429916381836,0.29570531845092773
8501,1.159398078918457,0.3755910396575928
8601,2.3737990856170654,0.3069281578063965
8701,0.46157097816467285,0.3796834945678711
8801,3.7114505767822266,0.3645648956298828
8901,1.9400758743286133,0.3607175350189209
9001,1.352654218673706,0.40196776390075684
9101,2.709383249282837,0.3875710964202881
