n,convex_time,os_time
10,0.0,0.00099945068359375
310,0.012000560760498047,0.01199960708618164
610,0.024998188018798828,0.02100229263305664
910,0.03402519226074219,0.038999080657958984
1210,0.047003746032714844,0.05502057075500488
1510,0.062001943588256836,0.07697129249572754
1810,0.07399916648864746,0.06999754905700684
2110,0.08301854133605957,0.09599876403808594
2410,0.09803509712219238,0.13100004196166992
2710,0.10902762413024902,0.1279752254486084
3010,0.11797785758972168,0.12499618530273438
3310,0.12897038459777832,0.10302877426147461
3610,0.13700008392333984,0.23800015449523926
3910,0.1480255126953125,0.24099946022033691
4210,0.1630253791809082,0.29097509384155273
4510,0.17399954795837402,0.15102458000183105
4810,0.18800020217895508,0.16199731826782227
5110,0.1940000057220459,0.17699956893920898
5410,0.2259984016418457,0.46297550201416016
5710,0.2220001220703125,0.44402623176574707
6010,0.24099993705749512,0.33099985122680664
6310,0.24399757385253906,0.6740005016326904
6610,0.25500035285949707,0.3189976215362549
6910,0.2719998359680176,0.8090002536773682
7210,0.3130004405975342,0.2829725742340088
7510,0.30300259590148926,0.298999547958374
7810,0.30402517318725586,0.8579721450805664
8110,0.32897496223449707,0.9140257835388184
8410,0.32199978828430176,0.27802348136901855
8710,0.3359711170196533,0.7200040817260742
9010,0.3519749641418457,0.32199954986572266
9310,0.3629741668701172,0.34899449348449707
9610,0.37600088119506836,1.1050000190734863
9910,0.3910250663757324,0.3430008888244629
10210,0.3969745635986328,0.3540008068084717
10510,0.4070003032684326,0.8520245552062988
10810,0.41997361183166504,0.35202455520629883
11110,0.43399739265441895,0.6690006256103516
11410,0.44402647018432617,1.8069992065429688
11710,0.4910001754760742,1.7689740657806396
12010,0.4660000801086426,0.47499680519104004
12310,0.48216819763183594,1.739975929260254
12610,0.4890248775482178,2.082974433898926
12910,0.5030026435852051,1.8619985580444336
13210,0.5140252113342285,0.42599964141845703
13510,0.5269739627838135,0.4800252914428711
13810,0.5399746894836426,0.4719991683959961
14110,0.5480012893676758,0.537999153137207
14410,0.5819988250732422,0.7049710750579834
14710,0.5790023803710938,2.9959754943847656
15010,0.5890302658081055,1.4619982242584229
15310,0.5990264415740967,0.5619738101959229
15610,0.6090021133422852,0.5669739246368408
15910,0.7819993495941162,1.1749999523162842
16210,0.7089977264404297,0.7940027713775635
16510,0.7820005416870117,0.6670002937316895
16810,0.6727826595306396,4.183971881866455
17110,0.706505298614502,0.6289002895355225
17410,0.8120007514953613,4.4966139793396
17710,0.8205609321594238,1.3791704177856445
18010,0.8807148933410645,5.441199779510498
18310,0.8121342658996582,5.10964560508728
18610,0.8291652202606201,0.831279993057251
18910,0.770982027053833,0.8241739273071289
19210,0.7785906791687012,2.6242151260375977
19510,0.8040251731872559,0.7261247634887695
19810,0.9026212692260742,2.100330352783203
20110,0.9400696754455566,6.342695713043213
20410,0.8197722434997559,5.069995164871216
20710,0.8224153518676758,0.9646942615509033
21010,0.8526022434234619,2.7109341621398926
21310,0.8678889274597168,0.8059999942779541
21610,0.8779971599578857,2.362076997756958
21910,0.8895444869995117,6.165236473083496
22210,0.9981193542480469,0.8727209568023682
22510,1.073110818862915,3.160945415496826
22810,1.1020011901855469,8.51302194595337
23110,0.9850010871887207,8.033972978591919
23410,0.9989972114562988,1.0741236209869385
23710,1.0299997329711914,5.490771055221558
24010,1.0323998928070068,5.387113809585571
24310,0.995342493057251,6.321030855178833
24610,1.0348484516143799,2.691195011138916
24910,1.0751752853393555,2.6194005012512207
25210,1.0270278453826904,1.434000015258789
25510,1.2120001316070557,9.995511770248413
25810,1.0639996528625488,7.529907941818237
26110,1.1905124187469482,1.1910018920898438
26410,1.345001459121704,1.1559982299804688
26710,1.1189987659454346,5.947684288024902
27010,1.5390233993530273,1.1860055923461914
27310,1.1880946159362793,8.164053916931152
27610,1.1526687145233154,1.1383624076843262
27910,1.149714708328247,1.0743203163146973
28210,1.333549976348877,1.7961342334747314
28510,1.1611158847808838,1.2635951042175293
28810,1.2044646739959717,3.9602127075195312
29110,1.395353078842163,1.064380407333374
29410,1.4155809879302979,1.2227182388305664
29710,1.2160954475402832,13.255984544754028
30010,1.2355961799621582,1.1264193058013916
30310,1.2415368556976318,11.122695922851562
30610,1.2522327899932861,14.22875189781189
30910,1.2918751239776611,1.8874516487121582
31210,1.3269662857055664,13.294681787490845
31510,1.2860045433044434,14.266666173934937
31810,1.408238172531128,13.60518193244934
32110,1.311772108078003,7.368318319320679
32410,1.3321802616119385,13.72516942024231
32710,1.3297951221466064,15.209368228912354
33010,1.469024896621704,15.352614164352417
33310,1.4179997444152832,17.715495824813843
33610,1.404998779296875,13.225027561187744
33910,1.5569753646850586,18.633323192596436
34210,1.5090253353118896,1.4100029468536377
34510,1.4418635368347168,18.408159732818604
34810,1.4555799961090088,5.919806718826294
35110,1.3819961547851562,11.38322138786316
35410,1.5619597434997559,19.162245512008667
35710,1.8062214851379395,1.5055718421936035
36010,1.5839061737060547,1.79097318649292
36310,1.763098955154419,1.5732300281524658
36610,1.7490482330322266,2.0655457973480225
36910,1.5838899612426758,13.093470811843872
37210,1.5927903652191162,2.084613561630249
37510,1.7303926944732666,1.5695698261260986
37810,1.6334173679351807,4.231826543807983
38110,1.6957662105560303,1.6235508918762207
38410,1.6688528060913086,23.835240840911865
38710,1.6723008155822754,16.55405616760254
39010,1.6894652843475342,1.6563119888305664
39310,1.8571500778198242,25.679930448532104
39610,1.7460315227508545,1.8135874271392822
39910,1.7220675945281982,1.6929945945739746
