n,convex_time,os_time
1,0.00017786026000976562,0.0002834796905517578
101,0.0068416595458984375,0.004616498947143555
201,0.013304710388183594,0.00874185562133789
301,0.01974630355834961,0.013524770736694336
401,0.026034116744995117,0.018865108489990234
501,0.03273892402648926,0.0239713191986084
601,0.03926658630371094,0.03136563301086426
701,0.04518461227416992,0.041304826736450195
801,0.051100969314575195,0.04765629768371582
901,0.05700850486755371,0.05711555480957031
1001,0.06319451332092285,0.059309959411621094
1101,0.06975460052490234,0.05111193656921387
1201,0.07644057273864746,0.05861520767211914
1301,0.08530807495117188,0.07312870025634766
1401,0.09131217002868652,0.06685423851013184
1501,0.095367431640625,0.1083674430847168
1601,0.10103058815002441,0.07636165618896484
1701,0.10859322547912598,0.0806894302368164
1801,0.11775565147399902,0.1182258129119873
1901,0.1149289608001709,0.13231492042541504
2001,0.12604618072509766,0.11532115936279297
2101,0.1327664852142334,0.1438462734222412
2201,0.14685511589050293,0.10586929321289062
2301,0.1341414451599121,0.10892868041992188
2401,0.15146398544311523,0.1135256290435791
2501,0.15942645072937012,0.1599123477935791
2601,0.16871857643127441,0.15787315368652344
2701,0.17297673225402832,0.169036865234375
2801,0.17612171173095703,0.16127800941467285
2901,0.18183302879333496,0.26745057106018066
3001,0.18792247772216797,0.13746404647827148
3101,0.19519329071044922,0.14158391952514648
3201,0.20806646347045898,0.14797258377075195
3301,0.20850205421447754,0.1478288173675537
3401,0.22778964042663574,0.3908541202545166
3501,0.2208082675933838,0.20702672004699707
3601,0.23318910598754883,0.37624073028564453
3701,0.23758244514465332,0.3442647457122803
3801,0.24454998970031738,0.19204425811767578
3901,0.24770426750183105,0.3291962146759033
4001,0.2565429210662842,0.1851515769958496
4101,0.2588024139404297,0.4600064754486084
4201,0.28083372116088867,0.22297048568725586
4301,0.2718541622161865,0.2252821922302246
4401,0.2628633975982666,0.5570905208587646
4501,0.292649507522583,0.2085113525390625
4601,0.2991197109222412,0.23029661178588867
4701,0.30196309089660645,0.4472184181213379
4801,0.27440547943115234,0.2768678665161133
4901,0.31621718406677246,0.24618816375732422
5001,0.31717944145202637,0.6626946926116943
5101,0.33013367652893066,0.24217748641967773
5201,0.3325843811035156,0.4861109256744385
5301,0.34161806106567383,0.5222427845001221
5401,0.34082603454589844,0.7600934505462646
5501,0.34691429138183594,0.27291035652160645
5601,0.37152814865112305,0.6496567726135254
5701,0.37738847732543945,0.7019762992858887
5801,0.3681468963623047,0.33268189430236816
5901,0.3633689880371094,0.5296630859375
6001,0.3394615650177002,0.7504191398620605
6101,0.39670705795288086,0.2870640754699707
6201,0.406827449798584,0.5760231018066406
6301,0.40601563453674316,0.3329951763153076
6401,0.41138505935668945,0.3290562629699707
6501,0.38739991188049316,0.3119981288909912
6601,0.42957568168640137,0.30730199813842773
6701,0.4339413642883301,0.3232440948486328
6801,0.44718337059020996,0.34670329093933105
6901,0.2943291664123535,0.6197376251220703
7001,0.23490381240844727,0.21098780632019043
7101,0.4633479118347168,0.9760398864746094
7201,0.4839162826538086,0.39812397956848145
7301,0.4661221504211426,0.32578277587890625
7401,0.4611332416534424,1.0381543636322021
7501,0.49429845809936523,0.4167904853820801
7601,0.5020818710327148,1.103442668914795
7701,0.512683629989624,0.4290623664855957
7801,0.5186893939971924,1.2488248348236084
7901,0.25568461418151855,0.34070539474487305
8001,0.26296281814575195,0.7019288539886475
8101,0.2679018974304199,0.3290598392486572
8201,0.47594285011291504,0.20686078071594238
8301,0.5376036167144775,0.3725776672363281
8401,0.46921348571777344,0.4658331871032715
8501,0.5381088256835938,0.3889477252960205
8601,0.45633387565612793,0.47550535202026367
8701,0.5453829765319824,1.0719525814056396
8801,0.5447766780853271,0.41550540924072266
8901,0.5224220752716064,1.078399896621704
9001,0.5453836917877197,1.42820143699646
9101,0.5852417945861816,0.44327497482299805
9201,0.4948549270629883,1.0181117057800293
9301,0.49695467948913574,0.4810445308685303
9401,0.5619690418243408,1.959803819656372
9501,0.48990535736083984,1.7389471530914307
9601,0.570134162902832,2.110462188720703
9701,0.6071960926055908,2.3440937995910645
9801,0.5123353004455566,0.47744154930114746
9901,0.631157398223877,2.132974624633789
10001,0.6426107883453369,0.5028238296508789
10101,0.5331771373748779,1.889655351638794
10201,0.6474466323852539,0.49973392486572266
10301,0.6622416973114014,2.4260666370391846
10401,0.6483237743377686,0.6015260219573975
10501,0.5823686122894287,1.5172045230865479
10601,0.5823462009429932,0.4917128086090088
10701,0.6722080707550049,1.8048560619354248
10801,0.679854154586792,2.231269598007202
10901,0.5757355690002441,2.6945815086364746
11001,0.6029362678527832,0.5372295379638672
11101,0.7258293628692627,0.5790915489196777
11201,0.5867648124694824,2.665555477142334
11301,0.6173369884490967,0.6679918766021729
11401,0.6940231323242188,2.0104026794433594
11501,0.693464994430542,3.2098052501678467
11601,0.6845510005950928,0.6283996105194092
11701,0.696997880935669,0.7228631973266602
11801,0.7444071769714355,2.7592172622680664
11901,0.6367568969726562,3.259852170944214
12001,0.6988222599029541,0.5986173152923584
12101,0.732785701751709,0.6208288669586182
12201,0.7671737670898438,1.8458774089813232
12301,0.6748952865600586,3.2885537147521973
12401,0.6591148376464844,0.5975415706634521
12501,0.6569383144378662,0.5889837741851807
12601,0.7741713523864746,0.5741119384765625
12701,0.671400785446167,0.689725399017334
12801,0.6792507171630859,3.459604263305664
12901,0.6833944320678711,1.9699077606201172
13001,0.8713850975036621,0.6914668083190918
13101,0.6889183521270752,3.597824811935425
13201,0.8452377319335938,0.6783993244171143
13301,0.7008500099182129,0.7426083087921143
13401,0.8446004390716553,2.761113405227661
13501,0.7194030284881592,2.10569429397583
13601,0.7833645343780518,0.6853609085083008
13701,0.8773963451385498,3.9695956707000732
13801,0.9221603870391846,0.6888442039489746
13901,0.7297580242156982,0.7160627841949463
14001,0.9091286659240723,0.692821741104126
14101,0.9194450378417969,0.7131781578063965
14201,0.48769545555114746,2.8794848918914795
14301,0.5506472587585449,2.4886131286621094
14401,0.539940595626831,3.6824307441711426
14501,0.4748227596282959,3.0262398719787598
14601,0.6120069026947021,3.0112688541412354
14701,0.58939528465271,3.2344136238098145
