n,convex_time,os_time
1,0.0008089542388916016,0.0017304420471191406
101,0.021580934524536133,0.004514932632446289
201,0.0299527645111084,0.009362220764160156
301,0.0536043643951416,0.013927936553955078
401,0.09308981895446777,0.017088890075683594
501,0.1858212947845459,0.022301197052001953
601,0.09405708312988281,0.02472066879272461
701,0.24470019340515137,0.030555248260498047
801,0.031409263610839844,0.03577852249145508
901,0.08574891090393066,0.04007077217102051
1001,0.2671678066253662,0.04450845718383789
1101,0.154740571975708,0.044609785079956055
1201,0.222886323928833,0.0487673282623291
1301,0.15413594245910645,0.05278158187866211
1401,0.2448270320892334,0.06232142448425293
1501,0.5375800132751465,0.06630849838256836
1601,0.26773738861083984,0.07149910926818848
1701,0.3515465259552002,0.0754404067993164
1801,0.1574568748474121,0.07980227470397949
1901,0.2966744899749756,0.0824272632598877
2001,0.2074437141418457,0.08852052688598633
2101,0.2473001480102539,0.09294342994689941
2201,0.3677976131439209,0.0493321418762207
2301,0.5404353141784668,0.05115509033203125
2401,0.05323219299316406,0.10000920295715332
2501,0.06376051902770996,0.05654096603393555
2601,0.8350329399108887,0.064971923828125
2701,0.2730541229248047,0.12004470825195312
2801,0.5473616123199463,0.12477302551269531
2901,0.40023064613342285,0.13018059730529785
3001,0.6111655235290527,0.13283038139343262
3101,0.21760869026184082,0.12818264961242676
3201,0.486619234085083,0.14255762100219727
3301,0.5411977767944336,0.13832449913024902
3401,0.26024603843688965,0.07961606979370117
3501,0.33998775482177734,0.07758760452270508
3601,0.266420841217041,0.08002066612243652
3701,0.6940224170684814,0.08164405822753906
3801,0.4918637275695801,0.17072606086730957
3901,0.8601324558258057,0.16404938697814941
4001,1.0613231658935547,0.17792224884033203
4101,1.3142406940460205,0.18042278289794922
4201,0.6473557949066162,0.17366886138916016
4301,0.8966107368469238,0.17724108695983887
4401,1.335312843322754,0.18081283569335938
4501,0.49764490127563477,0.20020008087158203
4601,0.31511569023132324,0.20023584365844727
4701,1.931401014328003,0.20853137969970703
4801,2.121553659439087,0.2138056755065918
4901,0.8195343017578125,0.20317506790161133
5001,1.767366647720337,0.20659208297729492
5101,0.35845375061035156,0.22495675086975098
5201,1.2593421936035156,0.11415934562683105
5301,1.5029890537261963,0.11786913871765137
5401,0.3284871578216553,0.12808990478515625
5501,0.5818965435028076,0.12224054336547852
5601,0.5716276168823242,0.1648259162902832
5701,1.1249356269836426,0.12422919273376465
5801,1.0336158275604248,0.2457258701324463
5901,0.5849564075469971,0.25909900665283203
6001,1.0289361476898193,0.2651510238647461
6101,1.240628957748413,0.25699758529663086
6201,0.12809252738952637,0.1582355499267578
6301,0.6306793689727783,0.16095852851867676
