10,0.0009992122650146484,0.0010008811950683594
110,0.004000186920166016,0.0039997100830078125
210,0.009015560150146484,0.008002281188964844
310,0.012999534606933594,0.011999130249023438
410,0.016976356506347656,0.017998695373535156
510,0.020000934600830078,0.02199387550354004
610,0.02397608757019043,0.03099846839904785
710,0.028000354766845703,0.023999929428100586
810,0.03199958801269531,0.02700042724609375
910,0.037000179290771484,0.03099989891052246
1010,0.03899860382080078,0.032999515533447266
1110,0.04699969291687012,0.05099940299987793
1210,0.04699826240539551,0.04599928855895996
1310,0.05100274085998535,0.04799842834472656
1410,0.05699968338012695,0.07899951934814453
1510,0.06100010871887207,0.04800009727478027
1610,0.07299613952636719,0.0890040397644043
1710,0.07000088691711426,0.07400107383728027
1810,0.06999969482421875,0.07999873161315918
1910,0.07800722122192383,0.06499910354614258
2010,0.08297467231750488,0.11802482604980469
2110,0.08197402954101562,0.07402563095092773
2210,0.08902454376220703,0.08697342872619629
2310,0.09000086784362793,0.09102392196655273
2410,0.0970008373260498,0.07999920845031738
2510,0.0999758243560791,0.14600014686584473
2610,0.1039738655090332,0.13702630996704102
2710,0.10397481918334961,0.11500048637390137
2810,0.11702537536621094,0.14600038528442383
2910,0.11600160598754883,0.1449735164642334
3010,0.11700081825256348,0.0989997386932373
3110,0.12502360343933105,0.20097684860229492
3210,0.13202357292175293,0.15897583961486816
3310,0.1289982795715332,0.21900272369384766
3410,0.136000394821167,0.22765254974365234
3510,0.14702510833740234,0.11999821662902832
3610,0.14099693298339844,0.26302409172058105
3710,0.14302396774291992,0.1319742202758789
3810,0.14899826049804688,0.12302708625793457
3910,0.15102481842041016,0.13000035285949707
4010,0.1540055274963379,0.2840242385864258
4110,0.15799927711486816,0.232025146484375
4210,0.1640002727508545,0.1459980010986328
4310,0.1700279712677002,0.24497389793395996
4410,0.17002511024475098,0.15497398376464844
4510,0.1790025234222412,0.15602564811706543
4610,0.17897343635559082,0.2980008125305176
4710,0.2099745273590088,0.2760002613067627
4810,0.19300127029418945,0.15697383880615234
4910,0.18802428245544434,0.33100032806396484
5010,0.19402480125427246,0.16699957847595215
5110,0.19702529907226562,0.23199892044067383
5210,0.20800065994262695,0.4409983158111572
5310,0.20499944686889648,0.21802306175231934
5410,0.21199655532836914,0.18100357055664062
5510,0.21297574043273926,0.5399999618530273
5610,0.2199997901916504,0.30299973487854004
5710,0.21900033950805664,0.5249981880187988
5810,0.23000216484069824,0.18500113487243652
5910,0.22699880599975586,0.41100192070007324
6010,0.23102569580078125,0.529975414276123
6110,0.24202442169189453,0.19797086715698242
6210,0.24000000953674316,0.5450243949890137
6310,0.24602389335632324,0.5300023555755615
6410,0.24602890014648438,0.21900010108947754
6510,0.25500035285949707,0.5749733448028564
6610,0.26400136947631836,0.27402472496032715
6710,0.2570016384124756,0.7980263233184814
6810,0.27499914169311523,0.24097490310668945
6910,0.27002716064453125,0.2520008087158203
7010,0.2750246524810791,0.26897478103637695
7110,0.28300023078918457,0.4659755229949951
7210,0.2840001583099365,0.7489745616912842
7310,0.2810251712799072,0.2720012664794922
7410,0.2899758815765381,0.5499989986419678
7510,0.2970008850097656,0.24300003051757812
7610,0.291975736618042,0.28999948501586914
7710,0.29999876022338867,0.2760007381439209
7810,0.3080263137817383,0.26897501945495605
7910,0.30700111389160156,0.2989997863769531
8010,0.3079993724822998,0.4540252685546875
8110,0.31502556800842285,1.0559751987457275
8210,0.3189980983734131,1.1479763984680176
8310,0.32399940490722656,0.9410264492034912
8410,0.3290278911590576,0.48099780082702637
8510,0.32997584342956543,1.3280003070831299
8610,0.33499741554260254,0.9180028438568115
8710,0.3420240879058838,0.6969754695892334
8810,0.34399986267089844,1.148974895477295
8910,0.3509995937347412,0.33702588081359863
9010,0.35402536392211914,0.9089751243591309
9110,0.3659958839416504,0.5620043277740479
