n,convex_time,os_time
1,0.0002837181091308594,0.00039649009704589844
101,0.0055272579193115234,0.003862619400024414
201,0.010828733444213867,0.008620977401733398
301,0.015844345092773438,0.011870861053466797
401,0.03461265563964844,0.015564680099487305
501,0.02520155906677246,0.01867985725402832
601,0.03394055366516113,0.027205467224121094
701,0.03713488578796387,0.030365705490112305
801,0.049907684326171875,0.04515385627746582
901,0.058124542236328125,0.04760885238647461
1001,0.031729698181152344,0.02588629722595215
1101,0.0343928337097168,0.02575397491455078
1201,0.03705906867980957,0.03346395492553711
1301,0.041259050369262695,0.03162503242492676
1401,0.0432584285736084,0.0375058650970459
1501,0.045858144760131836,0.06649541854858398
1601,0.05272412300109863,0.03942251205444336
1701,0.05947542190551758,0.061528921127319336
1801,0.055211544036865234,0.04216432571411133
1901,0.05812191963195801,0.07742762565612793
2001,0.0625009536743164,0.10219168663024902
2101,0.06638550758361816,0.053708553314208984
2201,0.07463359832763672,0.09103941917419434
2301,0.07279157638549805,0.08361577987670898
2401,0.07328200340270996,0.06855392456054688
2501,0.13207006454467773,0.09123802185058594
2601,0.16517138481140137,0.20740079879760742
2701,0.16078519821166992,0.1663830280303955
2801,0.14317607879638672,0.30690622329711914
2901,0.14901375770568848,0.2310044765472412
3001,0.1632988452911377,0.18297863006591797
3101,0.12691044807434082,0.24289464950561523
3201,0.11392450332641602,0.0823984146118164
3301,0.18747520446777344,0.3350331783294678
3401,0.2021164894104004,0.1402580738067627
3501,0.11557531356811523,0.26079583168029785
3601,0.1184535026550293,0.10840845108032227
3701,0.12460970878601074,0.09034442901611328
3801,0.2099909782409668,0.12790155410766602
3901,0.15178799629211426,0.26880908012390137
4001,0.12547588348388672,0.24193739891052246
4101,0.26614975929260254,0.4839591979980469
4201,0.22509336471557617,0.2240457534790039
4301,0.22487568855285645,0.4533255100250244
4401,0.2470846176147461,0.30121779441833496
4501,0.2500283718109131,0.49529314041137695
4601,0.24535274505615234,0.4198567867279053
4701,0.2743055820465088,0.5749225616455078
4801,0.2889549732208252,0.593665361404419
4901,0.25856900215148926,0.22823381423950195
5001,0.26964259147644043,0.5910134315490723
5101,0.1627967357635498,0.2514498233795166
5201,0.3160898685455322,0.15562224388122559
5301,0.29979920387268066,0.2638392448425293
5401,0.28002023696899414,0.5615520477294922
5501,0.36452174186706543,0.27663612365722656
5601,0.28927159309387207,0.1650087833404541
5701,0.1875901222229004,0.5785040855407715
5801,0.20025324821472168,0.1781635284423828
5901,0.19570708274841309,0.18030261993408203
6001,0.3090791702270508,0.3399951457977295
6101,0.3800652027130127,0.8346836566925049
6201,0.20679879188537598,0.8171601295471191
6301,0.20399022102355957,0.17066216468811035
6401,0.22049474716186523,0.2444605827331543
6501,0.20117831230163574,0.3778994083404541
6601,0.21429681777954102,0.6979749202728271
6701,0.2344527244567871,0.7470555305480957
6801,0.2721982002258301,0.2478318214416504
6901,0.444103479385376,0.35741090774536133
7001,0.37938380241394043,0.34897494316101074
7101,0.4069509506225586,0.7446072101593018
7201,0.396486759185791,0.7233603000640869
7301,0.3337223529815674,0.39900898933410645
7401,0.23259973526000977,0.8866004943847656
7501,0.4609260559082031,1.0628340244293213
7601,0.5021147727966309,0.37377166748046875
7701,0.48925137519836426,0.8639554977416992
7801,0.46088695526123047,0.39031243324279785
7901,0.41556286811828613,1.1918294429779053
8001,0.5083775520324707,1.3965742588043213
8101,0.535531759262085,0.3924379348754883
